-0.020313002,-0.047918755
0.092323751,0.088840486
-0.031279911,-0.005481792
-0.022158752,-0.000869527
0.023651632,-0.001040926
-0.016476267,-0.003583822
0.058928224,0.051564111
-0.054966321,-0.017180484
-0.004961775,0.004484384
-0.083456188,-0.055950275
0.004045253,0.04211666
0.034050231,0.010253118
-0.096831145,-0.056889622
-0.066358535,-0.051179806
0.074007017,0.063686732
0.005077276,0.010717758
-0.025354105,-0.031521076
-0.010798241,-0.007781564
-0.066255629,-0.048317621
-0.085256633,-0.077799057
0.017937272,0.004585686
0.07248428,0.058526725
0.007545297,0.018016218
-0.015696379,-0.019346095
-0.020984861,0.000173285
0.036080107,0.037035548
-0.063384655,-0.044704641
-0.009122969,-0.005939013
-0.07521435,-0.068350187
-0.082299885,-0.081456397
0.004869558,0.008471237
-0.116561141,-0.106605842
0.082914396,0.059822468
0.055500571,0.046218316
-0.062229266,-0.046282279
-0.027797488,-0.026615023
-0.017149829,-0.031847101
0.008322837,0.002993802
0.07792734,0.081440127
0.049645712,0.057517899
0.011258598,0.012760019
0.016093504,0.009728843
0.017715356,0.018035709
-0.012016272,-0.002853877
0.053504261,0.054306009
0.007103216,0.018951693
0.049518985,0.062392308
0.017128847,0.013465535
0.012135045,0.021254233
-0.016494204,-0.014040865
-0.016933315,-0.024488762
0.012011028,0.007010212
0.017829111,0.018073939
-0.034892235,-0.030732571
0.002284738,0.007944172
0.009320306,0.01781767
0.013916952,0.018466985
0.037868777,0.04570812
0.031942573,0.034282764
-0.025615768,-0.022348379
0.018726898,0.03211697
-0.019302761,-0.02121727
-0.020313512,-0.022463085
0.029512244,0.017820365
-0.000142724,0.011629042
0.035336532,0.035238792
-0.011285548,0.002595341
0.006924991,0.0180968
-0.017900034,-0.026532624
0.034581214,0.02814273
-0.000952803,0.01411398
0.025147896,0.044469937
0.000453055,-0.005683134
0.011034704,0.021185565
0.012082366,0.028524504
-0.031404929,-0.033894083
8.66E-05,-0.002450156
0.005072989,0.008902557
0.021051057,0.017611215
0.024269399,0.00962041
0.031021813,0.035415312
0.016332551,0.021869644
0.012536867,0.01877892
0.013961131,0.012581715
-0.022088337,-0.014167331
0.009930512,0.014933116
0.042379843,0.038746918
0.032030724,0.035799248
-0.017976944,-0.010641036
-0.032504471,-0.032793489
0.012781539,0.004436267
0.03516829,0.045056911
0.014713561,0.026765053
-0.045042783,-0.045103874
-0.00866595,-0.011892602
-0.063113864,-0.065128972
-0.03537974,-0.018100293
-0.005977453,-0.018601015
0.046450952,0.055527623
0.010617615,0.010853238
-0.089883554,-0.082054382
-0.009908297,-0.025949086
0.012116759,-0.006725013
-0.095180765,-0.10682931
-0.185636474,-0.217377167
-0.077798357,-0.079248071
0.007791147,0.027783602
-0.08954988,-0.102576467
-0.116456513,-0.118097095
0.081952694,0.075473452
0.089772218,0.101949166
0.051720577,0.08526333
0.000195808,-0.016612708
0.071521949,0.084259694
0.033009336,0.033515303
0.035100067,0.039497133
-0.01995988,-0.025118616
0.055779077,0.051039781
0.01761452,0.012971818
-0.037675124,-0.042822058
0.02811474,0.021735493
0.057132815,0.057015279
0.014651373,0.003565175
-0.085531573,-0.095801724
-0.055388449,-0.048560115
0.066515799,0.07864389
-0.048611823,-0.043039163
0.083928474,0.082551082
0.036193052,0.031403646
-0.002292876,-0.011029094
0.063256488,0.069281543
0.02239297,0.0217531
0.031456577,0.03612347
-0.001047862,-0.003986027
0.028096939,0.031206982
-0.013592919,-0.022641749
-0.018426186,-0.018835647
-0.021708356,-0.029231473
-0.058467502,-0.07064133
-0.074467101,-0.102987324
0.102306592,0.107624263
-0.005071554,-0.010483949
0.008496565,-0.00099859
0.042660044,0.04720931
0.039787345,0.034452388
0.030851476,0.011481557
-0.0075257,-0.01076449
-0.064699308,-0.084128292
0.03879272,0.044273484
0.012518885,0.007926921
0.01957061,0.01901957
0.023947119,0.029028331
-0.019987842,-0.003593847
0.002842672,0.004736048
0.007043368,0.021921465
0.049197792,0.052058642
0.010999927,-0.002926265
0.035355294,0.026517297
0.017924166,0.018477526
0.020550202,0.002733135
-0.015112929,-0.020590411
0.048277728,0.047797348
-0.031798268,-0.030610752
0.029315591,0.037118588
0.043629971,0.039575415
0.02766329,0.017193702
0.023289474,0.021094309
-0.036231408,-0.042491717
0.042213375,0.044944404
0.006908248,0.009727191
0.006181643,0.009397439
0.020812196,0.012078597
0.018878997,0.020530085
-0.015194688,-0.023311844
0.036963644,0.029383868
-0.015635436,-0.031577122
0.022936399,0.013186638
0.024237474,0.010129268
-0.004197384,-0.010660508
-0.031532779,-0.028259179
0.053438876,0.048673503
-0.017549197,-0.014898714
0.008484723,0.013718406
0.01043673,0.000593464
-0.021235559,-0.022972866
0.019549683,0.007108286
-0.064624731,-0.067054663
-0.026798731,-0.037730344
0.07971938,0.065299433
0.000504742,-0.004922747
-0.017685658,-0.02590227
-0.052067617,-0.051661631
-0.004136906,-0.007624989
0.06390499,0.065571429
0.002695761,0.022239492
0.015208367,0.000390851
0.000910507,0.004659158
0.034990433,0.027804024
-0.001219987,-0.001926638
-0.001235214,-0.004003429
-0.019616837,-0.022624505
0.033603545,0.033451943
0.018037111,0.019953787
0.017726315,0.014906974
0.036523001,0.02546214
-0.000389273,-0.001698747
0.009050132,0.003754453
0.011509759,0.005355758
0.004802226,0.014013227
0.019164018,0.017360334
0.000546284,-0.007715351
0.019119039,0.027693013
0.02194556,0.010741341
0.027695541,0.022972873
0.009783615,0.014234828
0.054657398,0.042725251
-0.039726108,-0.055002036
-0.027252497,-0.015972724
0.002715086,0.005070681
0.021378191,0.000940745
0.004830749,-0.001828876
0.035387951,0.03605218
0.029814315,0.004126952
0.004285093,0.005029234
-0.071929346,-0.069180598
0.017701752,0.020230495
-0.09626522,-0.090962543
0.075742152,0.078156114
0.029295553,0.027726401
0.017765511,0.004109464
0.038560397,0.028247638
-0.068040894,-0.062895809
0.066658302,0.062057794
0.013042725,0.001293418
-0.018257282,-0.025557613
0.017035251,0.020812211
0.020225842,0.012764983
0.033480266,0.027954069
0.028188756,0.026792854
-0.00162942,-0.021719839
-0.087859537,-0.094945397
-0.133667725,-0.183835151
0.119420839,0.098858634
0.044286533,0.037165439
0.018221374,0.007666081
0.053636802,0.046913115
0.067719083,0.04552217
-0.04001812,-0.026700109
-0.028055692,-0.021691765
0.102146428,0.11945964
0.036449048,0.036338871
-0.011199138,-0.008823763
0.025756877,0.041714183
0.041562807,0.038634522
0.05109733,0.038821284
0.005471493,0.020524301
0.021970873,0.001090304
